Timestamp,Puissance Active (W)
"25/08/2025 13:54:00",0.31
"25/08/2025 13:54:02",0.26
"25/08/2025 13:54:04",0.29
"25/08/2025 13:54:05",0.26
"25/08/2025 13:54:07",0.24
"25/08/2025 13:54:09",0.28
"25/08/2025 13:54:10",0.22
"25/08/2025 13:54:12",0.25
"25/08/2025 13:54:14",0.29
"25/08/2025 13:54:15",0.25
"25/08/2025 13:54:17",0.27
"25/08/2025 13:54:19",0.41
"25/08/2025 13:54:21",0.22
"25/08/2025 13:54:23",0.28
"25/08/2025 13:54:25",0.43
"25/08/2025 13:54:27",0.39
"25/08/2025 13:54:29",0.37
"25/08/2025 13:54:31",0.32
"25/08/2025 13:54:32",0.39
"25/08/2025 13:54:34",0.38
"25/08/2025 13:54:36",0.40
"25/08/2025 13:54:38",0.52
"25/08/2025 13:54:40",0.34
"25/08/2025 13:54:42",0.32
"25/08/2025 13:54:44",0.29
"25/08/2025 13:54:46",0.36
"25/08/2025 13:54:48",0.38
"25/08/2025 13:54:50",0.35
"25/08/2025 13:54:52",0.36
"25/08/2025 13:54:53",0.42
"25/08/2025 13:54:55",0.38
"25/08/2025 13:54:57",0.37
"25/08/2025 13:54:59",0.35
"25/08/2025 13:55:01",0.30
"25/08/2025 13:55:03",0.33
"25/08/2025 13:55:05",0.28
"25/08/2025 13:55:07",0.29
"25/08/2025 13:55:09",0.37
"25/08/2025 13:55:11",0.35
"25/08/2025 13:55:13",0.31
"25/08/2025 13:55:15",0.42
"25/08/2025 13:55:17",0.33
"25/08/2025 13:55:19",0.32
"25/08/2025 13:55:21",0.28
"25/08/2025 13:55:23",0.33
"25/08/2025 13:55:25",0.34
"25/08/2025 13:55:27",0.35
"25/08/2025 13:55:29",0.27
"25/08/2025 13:55:31",0.44
"25/08/2025 13:55:32",0.35
"25/08/2025 13:55:34",0.32
"25/08/2025 13:55:36",0.35
"25/08/2025 13:55:38",0.34
"25/08/2025 13:55:40",0.35
"25/08/2025 13:55:42",0.33
"25/08/2025 13:55:44",0.28
"25/08/2025 13:55:46",0.38
"25/08/2025 13:55:48",0.36
"25/08/2025 13:55:50",0.33
"25/08/2025 13:55:52",0.39
"25/08/2025 13:55:54",0.36
"25/08/2025 13:55:56",0.36
"25/08/2025 13:55:58",0.34
"25/08/2025 13:56:00",0.38
"25/08/2025 13:56:02",0.34
"25/08/2025 13:56:04",0.35
"25/08/2025 13:56:06",0.42
"25/08/2025 13:56:08",0.34
"25/08/2025 13:56:10",0.38
"25/08/2025 13:56:12",0.39
"25/08/2025 13:56:14",0.27
"25/08/2025 13:56:15",0.30
"25/08/2025 13:56:17",0.18
"25/08/2025 13:56:19",0.37
"25/08/2025 13:56:21",0.37
"25/08/2025 13:56:22",0.39
"25/08/2025 13:56:24",0.30
"25/08/2025 13:56:26",0.33
"25/08/2025 13:56:27",0.31
"25/08/2025 13:56:29",0.32
"25/08/2025 13:56:31",0.37
"25/08/2025 13:56:33",0.32
"25/08/2025 13:56:35",0.29
"25/08/2025 13:56:37",0.32
"25/08/2025 13:56:39",0.27
"25/08/2025 13:56:41",0.39
"25/08/2025 13:56:43",0.32
"25/08/2025 13:56:44",0.27
"25/08/2025 13:56:46",0.26
"25/08/2025 13:56:49",0.33
"25/08/2025 13:56:50",0.26
"25/08/2025 13:56:52",0.29
"25/08/2025 13:56:54",0.27
"25/08/2025 13:56:56",0.29
"25/08/2025 13:56:57",0.44
"25/08/2025 13:56:59",0.19
"25/08/2025 13:57:01",0.23
"25/08/2025 13:57:03",0.44
"25/08/2025 13:57:04",0.35
"25/08/2025 13:57:06",0.53
"25/08/2025 13:57:08",0.42
"25/08/2025 13:57:10",0.37
"25/08/2025 13:57:12",0.31
"25/08/2025 13:57:14",0.32
"25/08/2025 13:57:15",0.23
"25/08/2025 13:57:18",0.38
"25/08/2025 13:57:19",0.32
"25/08/2025 13:57:21",0.46
"25/08/2025 13:57:23",0.33
"25/08/2025 13:57:25",0.33
"25/08/2025 13:57:27",0.38
"25/08/2025 13:57:29",0.38
"25/08/2025 13:57:30",0.39
"25/08/2025 13:57:32",0.34
"25/08/2025 13:57:33",0.33
"25/08/2025 13:57:35",0.33
"25/08/2025 13:57:37",0.37
"25/08/2025 13:57:39",0.50
"25/08/2025 13:57:40",0.32
"25/08/2025 13:57:42",0.26
"25/08/2025 13:57:44",0.37
"25/08/2025 13:57:45",0.35
"25/08/2025 13:57:47",0.32
"25/08/2025 13:57:49",0.35
"25/08/2025 13:57:51",0.30
"25/08/2025 13:57:53",0.33
"25/08/2025 13:57:55",0.31
"25/08/2025 13:57:57",0.43
"25/08/2025 13:57:59",0.28
"25/08/2025 13:58:01",0.37
"25/08/2025 13:58:02",0.38
"25/08/2025 13:58:05",0.25
"25/08/2025 13:58:07",0.48
"25/08/2025 13:58:09",0.31
"25/08/2025 13:58:10",0.36
"25/08/2025 13:58:13",0.34
"25/08/2025 13:58:14",0.26
"25/08/2025 13:58:16",0.31
"25/08/2025 13:58:18",0.38
"25/08/2025 13:58:20",0.45
"25/08/2025 13:58:22",0.43
"25/08/2025 13:58:25",0.34
"25/08/2025 13:58:26",0.29
"25/08/2025 13:58:29",0.29
"25/08/2025 13:58:30",0.27
"25/08/2025 13:58:32",0.35
"25/08/2025 13:58:35",0.38
"25/08/2025 13:58:37",0.42
"25/08/2025 13:58:38",0.33
"25/08/2025 13:58:40",0.34
"25/08/2025 13:58:42",0.32
"25/08/2025 13:58:44",0.48
"25/08/2025 13:58:46",0.25
"25/08/2025 13:58:47",0.38
"25/08/2025 13:58:49",0.34
"25/08/2025 13:58:51",0.38
"25/08/2025 13:58:52",0.32
"25/08/2025 13:58:54",0.34
"25/08/2025 13:58:56",0.44
"25/08/2025 13:58:57",0.25
"25/08/2025 13:58:59",0.40
"25/08/2025 13:59:01",0.36
"25/08/2025 13:59:03",0.35
"25/08/2025 13:59:05",0.42
"25/08/2025 13:59:07",0.28
"25/08/2025 13:59:08",0.36
"25/08/2025 13:59:10",0.29
"25/08/2025 13:59:12",0.34
"25/08/2025 13:59:14",0.33
"25/08/2025 13:59:16",0.32
"25/08/2025 13:59:18",0.45
"25/08/2025 13:59:20",0.23
"25/08/2025 13:59:22",0.36
"25/08/2025 13:59:23",0.34
"25/08/2025 13:59:25",0.43
"25/08/2025 13:59:27",0.27
"25/08/2025 13:59:29",0.28
"25/08/2025 13:59:30",0.35
"25/08/2025 13:59:32",0.33
"25/08/2025 13:59:34",0.24
"25/08/2025 13:59:36",0.27
"25/08/2025 13:59:37",0.37
"25/08/2025 13:59:39",0.38
"25/08/2025 13:59:41",0.24
"25/08/2025 13:59:43",0.24
"25/08/2025 13:59:45",0.26
"25/08/2025 13:59:47",0.28
"25/08/2025 13:59:48",0.18
"25/08/2025 13:59:50",0.29
"25/08/2025 13:59:52",0.39
"25/08/2025 13:59:54",0.35
"25/08/2025 13:59:55",0.29
"25/08/2025 13:59:57",0.38
"25/08/2025 13:59:59",0.32
"25/08/2025 14:00:01",0.27
"25/08/2025 14:00:03",0.32
"25/08/2025 14:00:05",0.28
"25/08/2025 14:00:06",0.23
"25/08/2025 14:00:09",0.35
"25/08/2025 14:00:11",0.33
"25/08/2025 14:00:12",0.38
"25/08/2025 14:00:14",0.30
"25/08/2025 14:00:17",0.35
"25/08/2025 14:00:18",0.36
"25/08/2025 14:00:20",0.30
"25/08/2025 14:00:23",0.25
"25/08/2025 14:00:25",0.26
"25/08/2025 14:00:27",0.31
"25/08/2025 14:00:29",0.43
"25/08/2025 14:00:30",0.39
"25/08/2025 14:00:32",0.30
"25/08/2025 14:00:34",0.27
"25/08/2025 14:00:36",0.33
"25/08/2025 14:00:37",0.28
"25/08/2025 14:00:39",0.24
"25/08/2025 14:00:41",0.30
"25/08/2025 14:00:43",0.30
"25/08/2025 14:00:44",0.35
"25/08/2025 14:00:46",0.27
"25/08/2025 14:00:48",0.30
"25/08/2025 14:00:50",0.24
"25/08/2025 14:00:52",0.33
"25/08/2025 14:00:54",0.28
"25/08/2025 14:00:55",0.33
"25/08/2025 14:00:57",0.28
"25/08/2025 14:00:59",0.33
"25/08/2025 14:01:00",0.22
"25/08/2025 14:01:02",0.24
"25/08/2025 14:01:04",0.37
"25/08/2025 14:01:06",0.39
"25/08/2025 14:01:08",0.27
"25/08/2025 14:01:09",0.23
"25/08/2025 14:01:11",0.32
"25/08/2025 14:01:13",0.27
"25/08/2025 14:01:15",0.33
"25/08/2025 14:01:17",0.40
"25/08/2025 14:01:19",0.27
"25/08/2025 14:01:21",0.33
"25/08/2025 14:01:23",0.29
"25/08/2025 14:01:25",0.37
"25/08/2025 14:01:27",0.43
"25/08/2025 14:01:28",0.41
"25/08/2025 14:01:30",0.33
"25/08/2025 14:01:32",0.33
"25/08/2025 14:01:33",0.31
"25/08/2025 14:01:35",0.28
"25/08/2025 14:01:37",0.30
"25/08/2025 14:01:38",0.32
"25/08/2025 14:01:40",0.35
"25/08/2025 14:01:42",0.25
"25/08/2025 14:01:43",0.47
"25/08/2025 14:01:45",0.27
"25/08/2025 14:01:46",0.26
"25/08/2025 14:01:48",0.38
"25/08/2025 14:01:50",0.38
"25/08/2025 14:01:51",0.31
"25/08/2025 14:01:53",0.39
"25/08/2025 14:01:55",0.35
"25/08/2025 14:01:56",0.35
"25/08/2025 14:01:58",0.27
"25/08/2025 14:02:00",0.35
"25/08/2025 14:02:01",0.33
"25/08/2025 14:02:03",0.37
"25/08/2025 14:02:05",0.45
"25/08/2025 14:02:07",0.40
"25/08/2025 14:02:09",0.40
"25/08/2025 14:02:11",0.33
"25/08/2025 14:02:12",0.39
"25/08/2025 14:02:14",0.33
"25/08/2025 14:02:16",0.25
"25/08/2025 14:02:18",0.33
"25/08/2025 14:02:20",0.27
"25/08/2025 14:02:22",0.41
"25/08/2025 14:02:24",0.37
"25/08/2025 14:02:26",0.52
"25/08/2025 14:02:27",0.37
"25/08/2025 14:02:29",0.38
"25/08/2025 14:02:31",0.32
"25/08/2025 14:02:32",0.39
"25/08/2025 14:02:34",0.29
"25/08/2025 14:02:36",0.30
"25/08/2025 14:02:38",0.29
"25/08/2025 14:02:40",0.26
"25/08/2025 14:02:42",0.28
"25/08/2025 14:02:43",0.29
"25/08/2025 14:02:45",0.42
"25/08/2025 14:02:47",0.28
"25/08/2025 14:02:48",0.28
"25/08/2025 14:02:50",0.30
"25/08/2025 14:02:52",0.39
"25/08/2025 14:02:53",0.31
"25/08/2025 14:02:55",0.28
"25/08/2025 14:02:57",0.29
"25/08/2025 14:02:59",0.30
"25/08/2025 14:03:01",0.45
"25/08/2025 14:03:03",0.27
"25/08/2025 14:03:05",0.43
"25/08/2025 14:03:06",0.37
"25/08/2025 14:03:08",0.27
"25/08/2025 14:03:10",0.23
"25/08/2025 14:03:12",0.31
"25/08/2025 14:03:14",0.31
"25/08/2025 14:03:16",0.39
"25/08/2025 14:03:18",0.30
"25/08/2025 14:03:20",0.32
"25/08/2025 14:03:21",0.36
"25/08/2025 14:03:23",0.39
"25/08/2025 14:03:24",0.34
"25/08/2025 14:03:26",0.25
"25/08/2025 14:03:28",0.39
"25/08/2025 14:03:30",0.33
"25/08/2025 14:03:32",0.32
"25/08/2025 14:03:34",0.34
"25/08/2025 14:03:36",0.32
"25/08/2025 14:03:38",0.33
"25/08/2025 14:03:40",0.38
"25/08/2025 14:03:42",0.33
"25/08/2025 14:03:44",0.29
"25/08/2025 14:03:46",0.39
"25/08/2025 14:03:48",0.21
"25/08/2025 14:03:50",0.28
"25/08/2025 14:03:52",0.34
"25/08/2025 14:03:54",0.34
"25/08/2025 14:03:56",0.31
"25/08/2025 14:03:57",0.33
"25/08/2025 14:04:00",0.35
"25/08/2025 14:04:02",0.34
"25/08/2025 14:04:04",0.34
"25/08/2025 14:04:06",0.36
"25/08/2025 14:04:07",0.33
"25/08/2025 14:04:09",0.30
"25/08/2025 14:04:11",0.32
"25/08/2025 14:04:13",0.34
"25/08/2025 14:04:15",0.30
"25/08/2025 14:04:17",0.32
"25/08/2025 14:04:19",0.33
"25/08/2025 14:04:21",0.32
"25/08/2025 14:04:23",0.38
"25/08/2025 14:04:25",0.25
"25/08/2025 14:04:27",0.24
"25/08/2025 14:04:29",0.45
"25/08/2025 14:04:30",0.32
"25/08/2025 14:04:33",0.29
"25/08/2025 14:04:34",0.25
"25/08/2025 14:04:36",0.27
"25/08/2025 14:04:38",0.27
"25/08/2025 14:04:40",0.35
"25/08/2025 14:04:42",0.25
"25/08/2025 14:04:44",0.32
"25/08/2025 14:04:46",0.36
"25/08/2025 14:04:48",0.29
"25/08/2025 14:04:50",0.33
"25/08/2025 14:04:52",0.23
"25/08/2025 14:04:54",0.35
"25/08/2025 14:04:56",0.32
"25/08/2025 14:04:58",0.30
"25/08/2025 14:04:59",0.32
"25/08/2025 14:05:01",0.30
"25/08/2025 14:05:03",0.36
"25/08/2025 14:05:05",0.31
"25/08/2025 14:05:07",0.39
"25/08/2025 14:05:09",0.31
"25/08/2025 14:05:11",0.33
"25/08/2025 14:05:13",0.38
"25/08/2025 14:05:14",0.38
"25/08/2025 14:05:16",0.35
"25/08/2025 14:05:18",0.37
"25/08/2025 14:05:20",0.24
"25/08/2025 14:05:22",0.25
"25/08/2025 14:05:23",0.32
"25/08/2025 14:05:25",0.25
"25/08/2025 14:05:27",0.31
"25/08/2025 14:05:29",0.42
"25/08/2025 14:05:31",0.24
"25/08/2025 14:05:32",0.28
"25/08/2025 14:05:34",0.31
"25/08/2025 14:05:36",0.35
"25/08/2025 14:05:38",0.28
"25/08/2025 14:05:40",0.39
"25/08/2025 14:05:41",0.25
"25/08/2025 14:05:43",0.33
"25/08/2025 14:05:45",0.23
"25/08/2025 14:05:47",0.29
"25/08/2025 14:05:49",0.39
"25/08/2025 14:05:51",0.31
"25/08/2025 14:05:53",0.39
"25/08/2025 14:05:55",0.36
"25/08/2025 14:05:56",0.33
"25/08/2025 14:05:58",0.28
"25/08/2025 14:05:59",0.27
"25/08/2025 14:06:01",0.28
"25/08/2025 14:06:02",0.40
"25/08/2025 14:06:04",0.28
"25/08/2025 14:06:05",0.27
"25/08/2025 14:06:07",0.25
"25/08/2025 14:06:09",0.29
"25/08/2025 14:06:10",0.30
"25/08/2025 14:06:12",0.42
"25/08/2025 14:06:13",0.35
"25/08/2025 14:06:15",0.43
"25/08/2025 14:06:16",0.36
"25/08/2025 14:06:18",0.40
"25/08/2025 14:06:20",0.35
"25/08/2025 14:06:21",0.35
"25/08/2025 14:06:23",0.37
"25/08/2025 14:06:24",0.34
"25/08/2025 14:06:26",0.41
"25/08/2025 14:06:27",0.38
"25/08/2025 14:06:29",0.41
"25/08/2025 14:06:31",0.34
"25/08/2025 14:06:32",0.38
"25/08/2025 14:06:34",0.32
"25/08/2025 14:06:35",0.40
"25/08/2025 14:06:37",0.34
"25/08/2025 14:06:38",0.36
"25/08/2025 14:06:40",0.33
"25/08/2025 14:06:42",0.25
"25/08/2025 14:06:44",0.24
"25/08/2025 14:06:45",0.30
"25/08/2025 14:06:47",0.21
"25/08/2025 14:06:49",0.33
"25/08/2025 14:06:51",0.33
"25/08/2025 14:06:53",0.31
"25/08/2025 14:06:55",0.31
"25/08/2025 14:06:57",0.34
"25/08/2025 14:06:59",0.35
"25/08/2025 14:07:01",0.35
"25/08/2025 14:07:03",0.29
"25/08/2025 14:07:05",0.33
"25/08/2025 14:07:07",0.32
"25/08/2025 14:07:09",0.38
"25/08/2025 14:07:12",0.32
"25/08/2025 14:07:14",0.43
"25/08/2025 14:07:16",0.34
"25/08/2025 14:07:18",0.33
"25/08/2025 14:07:20",0.27
"25/08/2025 14:07:22",0.22
"25/08/2025 14:07:23",0.32
"25/08/2025 14:07:25",0.24
"25/08/2025 14:07:27",0.34
"25/08/2025 14:07:29",0.28
"25/08/2025 14:07:31",0.29
"25/08/2025 14:07:33",0.35
"25/08/2025 14:07:35",0.34
"25/08/2025 14:07:37",0.29
"25/08/2025 14:07:39",0.29
"25/08/2025 14:07:41",0.30
"25/08/2025 14:07:43",0.34
"25/08/2025 14:07:45",0.38
"25/08/2025 14:07:47",0.31
"25/08/2025 14:07:49",0.35
"25/08/2025 14:07:51",0.33
"25/08/2025 14:07:53",0.36
"25/08/2025 14:07:55",0.43
"25/08/2025 14:07:57",0.33
"25/08/2025 14:07:59",0.37
"25/08/2025 14:08:01",0.27
"25/08/2025 14:08:03",0.37
"25/08/2025 14:08:05",0.44
"25/08/2025 14:08:07",0.25
"25/08/2025 14:08:09",0.21
"25/08/2025 14:08:11",0.37
"25/08/2025 14:08:13",0.33
"25/08/2025 14:08:15",0.29
"25/08/2025 14:08:17",0.36
"25/08/2025 14:08:19",0.37
"25/08/2025 14:08:21",0.40
"25/08/2025 14:08:23",0.21
"25/08/2025 14:08:25",0.36
"25/08/2025 14:08:27",0.20
"25/08/2025 14:08:29",0.30
"25/08/2025 14:08:31",0.43
"25/08/2025 14:08:33",0.29
"25/08/2025 14:08:34",0.39
"25/08/2025 14:08:36",0.30
"25/08/2025 14:08:38",0.32
"25/08/2025 14:08:39",0.32
"25/08/2025 14:08:41",0.39
"25/08/2025 14:08:43",0.33
"25/08/2025 14:08:44",0.31
"25/08/2025 14:08:46",0.32
"25/08/2025 14:08:47",0.25
"25/08/2025 14:08:49",0.32
"25/08/2025 14:08:50",0.35
"25/08/2025 14:08:52",0.30
"25/08/2025 14:08:54",0.30
"25/08/2025 14:08:55",14.08
"25/08/2025 14:08:57",40.75
"25/08/2025 14:08:59",36.43
"25/08/2025 14:09:00",41.84
"25/08/2025 14:09:02",41.88
"25/08/2025 14:09:03",40.66
"25/08/2025 14:09:05",41.17
"25/08/2025 14:09:06",40.26
"25/08/2025 14:09:08",40.47
"25/08/2025 14:09:09",40.77
"25/08/2025 14:09:11",40.88
"25/08/2025 14:09:12",40.65
"25/08/2025 14:09:14",40.65
"25/08/2025 14:09:16",40.76
"25/08/2025 14:09:17",40.82
"25/08/2025 14:09:19",40.60
"25/08/2025 14:09:20",40.45
"25/08/2025 14:09:22",40.60
"25/08/2025 14:09:23",40.22
"25/08/2025 14:09:25",40.17
"25/08/2025 14:09:27",40.74
"25/08/2025 14:09:28",40.63
"25/08/2025 14:09:30",40.33
"25/08/2025 14:09:31",40.94
"25/08/2025 14:09:33",40.60
"25/08/2025 14:09:34",40.78
"25/08/2025 14:09:36",40.51
"25/08/2025 14:09:37",40.56
"25/08/2025 14:09:39",40.52
"25/08/2025 14:09:41",40.48
"25/08/2025 14:09:42",40.46
"25/08/2025 14:09:44",40.67
"25/08/2025 14:09:45",40.54
"25/08/2025 14:09:47",40.77
"25/08/2025 14:09:48",40.39
"25/08/2025 14:09:50",40.52
"25/08/2025 14:09:52",40.74
"25/08/2025 14:09:53",40.68
"25/08/2025 14:09:55",40.31
"25/08/2025 14:09:57",41.14
"25/08/2025 14:09:58",40.70
"25/08/2025 14:10:00",40.86
"25/08/2025 14:10:01",40.66
"25/08/2025 14:10:03",40.42
"25/08/2025 14:10:04",40.64
"25/08/2025 14:10:06",40.68
"25/08/2025 14:10:08",41.28
"25/08/2025 14:10:09",57.07
"25/08/2025 14:10:11",89.98
"25/08/2025 14:10:13",89.80
"25/08/2025 14:10:14",89.94
"25/08/2025 14:10:16",90.41
"25/08/2025 14:10:17",89.84
"25/08/2025 14:10:19",89.44
"25/08/2025 14:10:20",90.20
"25/08/2025 14:10:22",90.06
"25/08/2025 14:10:23",90.02
"25/08/2025 14:10:25",89.71
"25/08/2025 14:10:27",90.05
"25/08/2025 14:10:28",89.86
"25/08/2025 14:10:30",89.70
"25/08/2025 14:10:31",89.36
"25/08/2025 14:10:33",89.65
"25/08/2025 14:10:35",89.62
"25/08/2025 14:10:36",89.72
"25/08/2025 14:10:38",89.42
"25/08/2025 14:10:39",89.73
"25/08/2025 14:10:41",59.17
"25/08/2025 14:10:42",40.13
"25/08/2025 14:10:44",40.16
"25/08/2025 14:10:46",40.58
"25/08/2025 14:10:47",40.43
"25/08/2025 14:10:49",40.85
"25/08/2025 14:10:50",48.69
"25/08/2025 14:10:52",85.89
"25/08/2025 14:10:53",89.98
"25/08/2025 14:10:55",89.78
"25/08/2025 14:10:57",89.63
"25/08/2025 14:10:58",89.70
"25/08/2025 14:11:00",89.60
"25/08/2025 14:11:01",89.27
"25/08/2025 14:11:03",89.69
"25/08/2025 14:11:05",89.67
"25/08/2025 14:11:06",89.55
"25/08/2025 14:11:08",89.43
"25/08/2025 14:11:09",89.17
"25/08/2025 14:11:11",89.59
"25/08/2025 14:11:13",89.42
"25/08/2025 14:11:14",90.46
"25/08/2025 14:11:16",81.62
"25/08/2025 14:11:17",48.39
"25/08/2025 14:11:19",40.74
"25/08/2025 14:11:21",40.36
"25/08/2025 14:11:22",40.27
"25/08/2025 14:11:24",40.36
"25/08/2025 14:11:26",40.24
"25/08/2025 14:11:27",40.28
"25/08/2025 14:11:29",40.20
"25/08/2025 14:11:30",40.40
"25/08/2025 14:11:32",40.42
"25/08/2025 14:11:33",40.31
"25/08/2025 14:11:35",40.23
"25/08/2025 14:11:36",39.89
"25/08/2025 14:11:38",40.17
"25/08/2025 14:11:40",40.55
"25/08/2025 14:11:41",40.24
"25/08/2025 14:11:43",40.54
"25/08/2025 14:11:44",40.40
"25/08/2025 14:11:46",40.87
"25/08/2025 14:11:48",40.47
"25/08/2025 14:11:49",40.66
"25/08/2025 14:11:51",40.52
"25/08/2025 14:11:52",40.41
"25/08/2025 14:11:54",40.52
"25/08/2025 14:11:58",40.98
"25/08/2025 14:11:59",40.77
"25/08/2025 14:12:01",41.04
"25/08/2025 14:12:03",40.97
"25/08/2025 14:12:04",41.12
"25/08/2025 14:12:06",40.61
"25/08/2025 14:12:07",40.41
"25/08/2025 14:12:09",40.79
"25/08/2025 14:12:11",40.98
"25/08/2025 14:12:12",40.59
"25/08/2025 14:12:14",40.60
"25/08/2025 14:12:16",40.63
"25/08/2025 14:12:17",40.08
"25/08/2025 14:12:20",39.88
"25/08/2025 14:12:22",40.31
"25/08/2025 14:12:26",40.17
"25/08/2025 14:12:27",41.20
"25/08/2025 14:12:29",41.08
"25/08/2025 14:12:31",40.77
"25/08/2025 14:12:34",40.29
"25/08/2025 14:12:35",40.66
"25/08/2025 14:12:37",40.32
"25/08/2025 14:12:39",40.35
"25/08/2025 14:12:40",40.44
"25/08/2025 14:12:42",40.67
"25/08/2025 14:12:44",40.43
"25/08/2025 14:12:45",40.77
"25/08/2025 14:12:47",40.57
"25/08/2025 14:12:48",40.22
"25/08/2025 14:12:50",40.22
"25/08/2025 14:12:51",40.44
"25/08/2025 14:12:53",40.07
"25/08/2025 14:12:55",40.35
"25/08/2025 14:12:56",40.79
"25/08/2025 14:12:58",40.57
"25/08/2025 14:13:00",40.53
"25/08/2025 14:13:02",40.69
"25/08/2025 14:13:05",40.76
"25/08/2025 14:13:07",40.71
"25/08/2025 14:13:08",40.72
"25/08/2025 14:13:10",40.52
"25/08/2025 14:13:12",40.82
"25/08/2025 14:13:14",40.54
"25/08/2025 14:13:16",40.38
"25/08/2025 14:13:18",40.82
"25/08/2025 14:13:20",40.87
"25/08/2025 14:13:22",40.63
"25/08/2025 14:13:24",40.66
"25/08/2025 14:13:26",40.68
"25/08/2025 14:13:28",40.62
"25/08/2025 14:13:30",40.68
"25/08/2025 14:13:32",40.48
"25/08/2025 14:13:36",40.48
"25/08/2025 14:13:38",40.59
"25/08/2025 14:13:40",40.67
"25/08/2025 14:13:42",40.55
"25/08/2025 14:13:44",40.33
"25/08/2025 14:13:47",40.54
"25/08/2025 14:13:49",40.24
"25/08/2025 14:13:50",40.86
"25/08/2025 14:13:52",40.56
"25/08/2025 14:13:54",40.62
"25/08/2025 14:13:56",40.52
"25/08/2025 14:13:58",40.69
"25/08/2025 14:14:01",40.47
"25/08/2025 14:14:02",40.41
"25/08/2025 14:14:04",40.48
"25/08/2025 14:14:06",40.39
"25/08/2025 14:14:08",40.35
"25/08/2025 14:14:10",40.62
"25/08/2025 14:14:12",40.54
"25/08/2025 14:14:14",40.42
"25/08/2025 14:14:16",40.55
"25/08/2025 14:14:18",40.65
"25/08/2025 14:14:19",40.93
"25/08/2025 14:14:21",40.48
"25/08/2025 14:14:23",40.69
"25/08/2025 14:14:25",40.36
"25/08/2025 14:14:28",40.46
"25/08/2025 14:14:29",40.69
"25/08/2025 14:14:31",40.71
"25/08/2025 14:14:33",40.46
"25/08/2025 14:14:35",40.28
"25/08/2025 14:14:37",40.67
"25/08/2025 14:14:39",40.93
"25/08/2025 14:14:41",40.47
"25/08/2025 14:14:43",40.59
"25/08/2025 14:14:45",40.83
"25/08/2025 14:14:48",40.45
"25/08/2025 14:14:49",40.73
"25/08/2025 14:14:52",40.56
"25/08/2025 14:14:54",40.77
"25/08/2025 14:14:56",40.50
"25/08/2025 14:14:58",40.40
"25/08/2025 14:15:00",40.48
"25/08/2025 14:15:01",40.40
"25/08/2025 14:15:03",40.39
"25/08/2025 14:15:05",40.65
"25/08/2025 14:15:07",40.68
"25/08/2025 14:15:09",40.64
"25/08/2025 14:15:12",40.48
"25/08/2025 14:15:13",40.48
"25/08/2025 14:15:15",40.74
"25/08/2025 14:15:17",40.70
"25/08/2025 14:15:19",40.58
"25/08/2025 14:15:21",40.44
"25/08/2025 14:15:23",40.50
"25/08/2025 14:15:25",40.38
"25/08/2025 14:15:27",40.51
"25/08/2025 14:15:29",40.72
"25/08/2025 14:15:32",40.57
"25/08/2025 14:15:34",40.37
"25/08/2025 14:15:36",40.39
"25/08/2025 14:15:38",40.58
"25/08/2025 14:15:40",40.36
"25/08/2025 14:15:41",40.45
"25/08/2025 14:15:43",40.42
"25/08/2025 14:15:45",40.41
"25/08/2025 14:15:48",40.52
"25/08/2025 14:15:49",40.72
"25/08/2025 14:15:51",40.42
"25/08/2025 14:15:53",40.47
"25/08/2025 14:15:55",40.49
"25/08/2025 14:15:57",40.48
"25/08/2025 14:15:59",40.55
"25/08/2025 14:16:01",40.85
"25/08/2025 14:16:03",41.11
"25/08/2025 14:16:04",40.57
"25/08/2025 14:16:06",40.43
"25/08/2025 14:16:08",40.71
"25/08/2025 14:16:10",40.38
"25/08/2025 14:16:12",40.47
"25/08/2025 14:16:14",40.33
"25/08/2025 14:16:16",40.42
"25/08/2025 14:16:18",40.44
"25/08/2025 14:16:20",40.56
"25/08/2025 14:16:22",40.60
"25/08/2025 14:16:24",40.33
"25/08/2025 14:16:26",40.41
"25/08/2025 14:16:27",40.44
